hit_ratio,full80_ratio,mean_best_cover,mean_best_iou,mean_best_pred_to_gt_ratio,avg_span_ratio,num_pred_spans,gt_lift,wide_single_flag,raw_span_count,final_span_count,merge_compression,merge_to_single_flag,merge_to_single_rate,scheme,boundary,coverage_rank,vlm_ready_rank,method,high_z,low_z,peak_gap,peak_expand_left,peak_expand_right,peak_expand_sum,merge_gap,min_span_len
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8579129053860592,1.7446808510638299,0.5543282875751562,0.19148936170212766,16.425531914893618,1.7446808510638299,0.8615147154524089,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp6_10_mg8_min8,0.7360283439516266,0.606438429125236,by_peeks,1.15,0.25,4,6,10,16,8,8
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,23.617021276595743,1.7234042553191489,0.903420051789608,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp6_10_mg8_min4,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,2,6,10,16,8,4
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,23.617021276595743,1.7234042553191489,0.903420051789608,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp6_10_mg8_min6,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,2,6,10,16,8,6
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,23.617021276595743,1.7234042553191489,0.903420051789608,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp6_10_mg8_min8,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,2,6,10,16,8,8
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,16.4468085106383,1.7234042553191489,0.8621602951433411,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp6_10_mg8_min4,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,4,6,10,16,8,4
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,16.4468085106383,1.7234042553191489,0.8621602951433411,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp6_10_mg8_min6,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,4,6,10,16,8,6
1.0,0.723404255319149,0.8664193576282523,0.5420732488016738,1.6212189031868618,0.8583478613467682,1.7234042553191489,0.5543282875751562,0.19148936170212766,16.4468085106383,1.7234042553191489,0.8621602951433411,0.3829787234042553,0.3829787234042553,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp6_10_mg8_min8,0.7360283439516266,0.6063079423370233,by_peeks,1.0,0.25,4,6,10,16,8,8
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,23.340425531914892,1.3829787234042554,0.9167637066920548,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg12_min4,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,2,8,12,20,12,4
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,23.340425531914892,1.3829787234042554,0.9167637066920548,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg12_min6,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,2,8,12,20,12,6
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,23.340425531914892,1.3829787234042554,0.9167637066920548,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg12_min8,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,2,8,12,20,12,8
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,16.340425531914892,1.3829787234042554,0.8819412812684273,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg12_min4,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,4,8,12,20,12,4
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,16.340425531914892,1.3829787234042554,0.8819412812684273,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg12_min6,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,4,8,12,20,12,6
1.0,0.8723404255319149,0.9369944690140025,0.5492218130877198,1.8561056024110099,0.8823475831005413,1.3829787234042554,0.5543282875751562,0.425531914893617,16.340425531914892,1.3829787234042554,0.8819412812684273,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg12_min8,0.7937651429434278,0.6062596642726743,by_peeks,1.35,0.25,4,8,12,20,12,8
1.0,0.6808510638297872,0.7859235954590854,0.520151043369106,1.4683126224826801,0.7639059526616432,2.765957446808511,0.6045345284559942,0.2765957446808511,4.9787234042553195,2.765957446808511,0.15630431636557,0.0,0.0,source_like_smooth3,thres_hz1_lz0_exp2_4_mg4_min4,0.6946310516650961,0.6060874121085813,by_thres,1.0,0.0,4,2,4,6,4,4
1.0,0.6808510638297872,0.7859235954590854,0.520151043369106,1.4683126224826801,0.7617710592163783,2.6595744680851063,0.6045345284559942,0.2765957446808511,4.9787234042553195,2.6595744680851063,0.16657644094157986,0.0,0.0,source_like_smooth3,thres_hz1_lz0_exp2_4_mg4_min6,0.6946310516650961,0.6060874121085813,by_thres,1.0,0.0,4,2,4,6,4,6
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,20.851063829787233,1.574468085106383,0.8899717028135774,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg2_exp10_16_mg4_min4,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,2,10,16,26,4,4
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,20.851063829787233,1.574468085106383,0.8899717028135774,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg2_exp10_16_mg4_min6,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,2,10,16,26,4,6
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,20.851063829787233,1.574468085106383,0.8899717028135774,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg2_exp10_16_mg4_min8,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,2,10,16,26,4,8
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,12.404255319148936,1.574468085106383,0.8295254130516958,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg4_exp10_16_mg4_min4,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,4,10,16,26,4,4
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,12.404255319148936,1.574468085106383,0.8295254130516958,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg4_exp10_16_mg4_min6,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,4,10,16,26,4,6
1.0,0.7659574468085106,0.8674834210771738,0.5396123604509828,1.6385976799081654,0.8574794888192963,1.574468085106383,0.5685012682707623,0.2765957446808511,12.404255319148936,1.574468085106383,0.8295254130516958,0.425531914893617,0.425531914893617,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1_pg4_exp10_16_mg4_min8,0.7448257036207828,0.6059256417899048,by_peeks,1.0,0.25,4,10,16,26,4,8
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,20.659574468085108,1.574468085106383,0.8898107731665376,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg2_exp8_12_mg12_min4,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,2,8,12,20,12,4
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,20.659574468085108,1.574468085106383,0.8898107731665376,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg2_exp8_12_mg12_min6,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,2,8,12,20,12,6
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,20.659574468085108,1.574468085106383,0.8898107731665376,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg2_exp8_12_mg12_min8,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,2,8,12,20,12,8
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,12.191489361702128,1.574468085106383,0.8289936127702083,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg4_exp8_12_mg12_min4,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,4,8,12,20,12,4
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,12.191489361702128,1.574468085106383,0.8289936127702083,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg4_exp8_12_mg12_min6,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,4,8,12,20,12,6
1.0,0.7021276595744681,0.8431600697035979,0.5366839688358624,1.5954090075804497,0.8238100745524415,1.574468085106383,0.5685012682707623,0.19148936170212766,12.191489361702128,1.574468085106383,0.8289936127702083,0.40425531914893614,0.40425531914893614,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.35_pg4_exp8_12_mg12_min8,0.7225934238510316,0.6057077265101074,by_peeks,1.35,0.25,4,8,12,20,12,8
1.0,0.6808510638297872,0.7839893594822964,0.5187957623785666,1.4644441505291017,0.7618754578285802,2.765957446808511,0.6045345284559942,0.2765957446808511,4.9361702127659575,2.765957446808511,0.15238494346523404,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0_exp2_4_mg4_min4,0.6935747219765477,0.6052902963570581,by_thres,1.2,0.0,4,2,4,6,4,4
1.0,0.6808510638297872,0.7839893594822964,0.5187957623785666,1.4644441505291017,0.7597405643833154,2.6595744680851063,0.6045345284559942,0.2765957446808511,4.9361702127659575,2.6595744680851063,0.1626570680412439,0.0,0.0,source_like_smooth3,thres_hz1.2_lz0_exp2_4_mg4_min6,0.6935747219765477,0.6052902963570581,by_thres,1.2,0.0,4,2,4,6,4,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,23.48936170212766,1.4893617021276595,0.9138775041738324,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp8_12_mg8_min4,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,2,8,12,20,8,4
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,23.48936170212766,1.4893617021276595,0.9138775041738324,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp8_12_mg8_min6,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,2,8,12,20,8,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,23.48936170212766,1.4893617021276595,0.9138775041738324,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg2_exp8_12_mg8_min8,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,2,8,12,20,8,8
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,16.425531914893618,1.4893617021276595,0.8774622582835417,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp8_12_mg8_min4,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,4,8,12,20,8,4
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,16.425531914893618,1.4893617021276595,0.8774622582835417,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp8_12_mg8_min6,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,4,8,12,20,8,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8834454624343467,1.4893617021276595,0.5543282875751562,0.3404255319148936,16.425531914893618,1.4893617021276595,0.8774622582835417,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1.15_pg4_exp8_12_mg8_min8,0.7685640904023094,0.6051050886070662,by_peeks,1.15,0.25,4,8,12,20,8,8
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,23.340425531914892,1.4680851063829787,0.9131476088358742,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp10_16_mg4_min4,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,2,10,16,26,4,4
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,23.340425531914892,1.4680851063829787,0.9131476088358742,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp10_16_mg4_min6,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,2,10,16,26,4,6
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,23.340425531914892,1.4680851063829787,0.9131476088358742,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp10_16_mg4_min8,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,2,10,16,26,4,8
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,16.340425531914892,1.4680851063829787,0.8773710589259899,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp10_16_mg4_min4,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,4,10,16,26,4,4
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,16.340425531914892,1.4680851063829787,0.8773710589259899,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp10_16_mg4_min6,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,4,10,16,26,4,6
1.0,0.851063829787234,0.9305869213724642,0.5462975635599964,1.8371311747075458,0.9000570824853853,1.4680851063829787,0.5543282875751562,0.3829787234042553,16.340425531914892,1.4680851063829787,0.8773710589259899,0.5957446808510638,0.5957446808510638,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp10_16_mg4_min8,0.7867178207849489,0.6040425417731167,by_peeks,1.35,0.25,4,10,16,26,4,8
1.0,0.6808510638297872,0.7808200862536497,0.5157114978595487,1.4601695995994326,0.7617440914746701,3.1702127659574466,0.6045345284559942,0.2765957446808511,5.0212765957446805,3.1702127659574466,0.13447642868583087,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0_exp2_4_mg2_min4,0.6916884596070928,0.6038460320654213,by_thres,0.8,0.0,4,2,4,6,2,4
1.0,0.6808510638297872,0.7808200862536497,0.5157114978595487,1.4601695995994326,0.758800933287323,3.0,0.6045345284559942,0.2765957446808511,5.0212765957446805,3.0,0.14829773611722158,0.0,0.0,source_like_smooth3,thres_hz0.8_lz0_exp2_4_mg2_min6,0.6916884596070928,0.6038460320654213,by_thres,0.8,0.0,4,2,4,6,2,6
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,22.76595744680851,2.1702127659574466,0.8689201748665508,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg2_exp8_12_mg0_min4,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,2,8,12,20,0,4
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,22.76595744680851,2.1702127659574466,0.8689201748665508,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg2_exp8_12_mg0_min6,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,2,8,12,20,0,6
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,22.76595744680851,2.1702127659574466,0.8689201748665508,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg2_exp8_12_mg0_min8,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,2,8,12,20,0,8
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,15.808510638297872,2.1702127659574466,0.8165632229463804,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg4_exp8_12_mg0_min4,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,4,8,12,20,0,4
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,15.808510638297872,2.1702127659574466,0.8165632229463804,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg4_exp8_12_mg0_min6,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,4,8,12,20,0,6
1.0,0.6170212765957447,0.8195647539305497,0.5745272729597182,1.3836129260524068,0.8390511643335525,2.1702127659574466,0.6045345284559942,0.10638297872340426,15.808510638297872,2.1702127659574466,0.8165632229463804,0.2765957446808511,0.2765957446808511,source_like_smooth3,peeks_hz1.35_pg4_exp8_12_mg0_min8,0.7070586978472937,0.6038454581482824,by_peeks,1.35,0.25,4,8,12,20,0,8
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,23.340425531914892,1.9361702127659575,0.8930273862958645,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg2_min4,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,2,8,12,20,2,4
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,23.340425531914892,1.9361702127659575,0.8930273862958645,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg2_min6,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,2,8,12,20,2,6
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,23.340425531914892,1.9361702127659575,0.8930273862958645,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp8_12_mg2_min8,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,2,8,12,20,2,8
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,16.340425531914892,1.9361702127659575,0.8499304170989581,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg2_min4,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,4,8,12,20,2,4
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,16.340425531914892,1.9361702127659575,0.8499304170989581,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg2_min6,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,4,8,12,20,2,6
1.0,0.7021276595744681,0.8616885552869371,0.5515867615712237,1.5819313343023789,0.8707477621587966,1.9361702127659575,0.5543282875751562,0.19148936170212766,16.340425531914892,1.9361702127659575,0.8499304170989581,0.3191489361702128,0.3191489361702128,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg4_exp8_12_mg2_min8,0.7319240520327506,0.6035419572639354,by_peeks,1.35,0.25,4,8,12,20,2,8
1.0,0.6808510638297872,0.7851161314816567,0.5150424721451736,1.48854574773608,0.7603422397172028,2.297872340425532,0.5685012682707623,0.2553191489361702,4.51063829787234,2.297872340425532,0.17892344062556828,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0_exp2_4_mg8_min4,0.6904897131594496,0.6034217364493857,by_thres,1.0,0.0,4,2,4,6,8,4
1.0,0.6808510638297872,0.7851161314816567,0.5150424721451736,1.48854574773608,0.7583200185673724,2.1914893617021276,0.5685012682707623,0.2553191489361702,4.51063829787234,2.1914893617021276,0.18796891642636326,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz1_lz0_exp2_4_mg8_min6,0.6904897131594496,0.6034217364493857,by_thres,1.0,0.0,4,2,4,6,8,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,23.617021276595743,1.4680851063829787,0.9152671671638737,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp8_12_mg8_min4,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,2,8,12,20,8,4
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,23.617021276595743,1.4680851063829787,0.9152671671638737,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp8_12_mg8_min6,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,2,8,12,20,8,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,23.617021276595743,1.4680851063829787,0.9152671671638737,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg2_exp8_12_mg8_min8,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,2,8,12,20,8,8
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,16.4468085106383,1.4680851063829787,0.8780934812971837,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp8_12_mg8_min4,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,4,8,12,20,8,4
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,16.4468085106383,1.4680851063829787,0.8780934812971837,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp8_12_mg8_min6,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,4,8,12,20,8,6
1.0,0.8085106382978723,0.910976312188336,0.5337547854643274,1.8088895372058147,0.8837354330748195,1.4680851063829787,0.5543282875751562,0.3404255319148936,16.4468085106383,1.4680851063829787,0.8780934812971837,0.5106382978723404,0.5106382978723404,turn_focus__none__scene0.00__smooth3,peeks_hz1_pg4_exp8_12_mg8_min8,0.7685640904023094,0.60331596975535,by_peeks,1.0,0.25,4,8,12,20,8,8
1.0,0.6808510638297872,0.7854360802898475,0.5127279166318027,1.5017276386335363,0.7628475626520591,2.297872340425532,0.5685012682707623,0.2553191489361702,4.595744680851064,2.297872340425532,0.18736588470631022,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0_exp2_4_mg8_min4,0.690207471666483,0.6031473922097036,by_thres,0.8,0.0,4,2,4,6,8,4
1.0,0.6808510638297872,0.7854360802898475,0.5127279166318027,1.5017276386335363,0.7608825382711966,2.2127659574468086,0.5685012682707623,0.2553191489361702,4.595744680851064,2.2127659574468086,0.19629445613488167,0.0,0.0,turn_focus__layout_only__scene0.15__smooth5,thres_hz0.8_lz0_exp2_4_mg8_min6,0.690207471666483,0.6031473922097036,by_thres,0.8,0.0,4,2,4,6,8,6
1.0,0.8297872340425532,0.9205396400485872,0.5412760711407952,1.8210259737619194,0.8996944544287488,1.5106382978723405,0.5543282875751562,0.3617021276595745,23.340425531914892,1.5106382978723405,0.911654514397651,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp10_16_mg2_min4,0.7777643067594219,0.6027834705992529,by_peeks,1.35,0.25,2,10,16,26,2,4
1.0,0.8297872340425532,0.9205396400485872,0.5412760711407952,1.8210259737619194,0.8996944544287488,1.5106382978723405,0.5543282875751562,0.3617021276595745,23.340425531914892,1.5106382978723405,0.911654514397651,0.574468085106383,0.574468085106383,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_pg2_exp10_16_mg2_min6,0.7777643067594219,0.6027834705992529,by_peeks,1.35,0.25,2,10,16,26,2,6
