hit_ratio,full80_ratio,mean_best_cover,mean_best_iou,mean_best_pred_to_gt_ratio,avg_span_ratio,num_pred_spans,gt_lift,wide_single_flag,rank,scheme,boundary
1.0,0.9361702127659575,0.9625192933654063,0.5363731973510037,2.0228428098617743,0.9109812306050534,1.148936170212766,0.5738383031826704,0.5957446808510638,0.7134963808242638,turn_focus__balanced__scene0.15__smooth3,peeks_hz1.35_exp10_16_mg8_min6
1.0,0.9787234042553191,0.9889422007636621,0.5370471890513668,2.0905397943725723,0.9357199014231466,1.0638297872340425,0.5944301418444895,0.723404255319149,0.7134718250503124,turn_focus__layout_dominant__scene0.25__smooth3,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.9787234042553191,0.9879935627368293,0.5366394922722468,2.0915117828515153,0.9354339113617743,1.0638297872340425,0.5972242761066461,0.723404255319149,0.7133583360202569,compact_mixed__layout_dominant__scene0.25__smooth3,peeks_hz1.15_exp14_24_mg12_min6
1.0,0.9361702127659575,0.9440355648216304,0.5321566516773552,1.9891430528272778,0.9029763245272961,1.2127659574468086,0.5552558610017629,0.5106382978723404,0.7132797608784692,src_like__balanced__scene0.15__smooth3,peeks_hz1.35_exp10_16_mg12_min6
1.0,1.0,0.9948510929829704,0.5329643126435237,2.0972508106181587,0.941329629997174,1.0638297872340425,0.5395200772884678,0.7021276595744681,0.713268266502543,residual_focus__layout_only__scene0.15__smooth3,peeks_hz1.15_exp14_24_mg12_min6
1.0,0.9361702127659575,0.9582091025430315,0.5495325980603135,1.963310785504523,0.9168494825209011,1.2340425531914894,0.583709634602704,0.5957446808510638,0.7132500436469521,compact_mixed__lowres_only__scene0.15__smooth3,peeks_hz1.15_exp10_16_mg12_min6
1.0,0.9361702127659575,0.9440355648216304,0.5305894286995827,1.9878958489108123,0.899548806670826,1.1914893617021276,0.5544355861208541,0.5319148936170213,0.7132350728147436,src_like__layout_dominant__scene0.15__smooth3,peeks_hz1.35_exp10_16_mg12_min6
1.0,0.9574468085106383,0.967920021892735,0.5336928935792868,2.006731003196578,0.9249472804715131,1.148936170212766,0.5565686561761701,0.574468085106383,0.7130677377092459,src_like__layout_only__scene0.15__smooth3,peeks_hz1.15_exp12_20_mg12_min6
1.0,0.9148936170212766,0.9626838251162056,0.5371933513254363,1.960317147345967,0.9137425403550214,1.148936170212766,0.5803741361150776,0.5531914893617021,0.712962953522957,turn_focus__lowres_dominant__scene0.25__smooth5,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.851063829787234,0.9205665413505114,0.5478702207429563,1.8175009856955708,0.8839773896354344,1.4042553191489362,0.5685012682707623,0.3617021276595745,0.7129597888043172,turn_focus__layout_only__scene0.15__smooth5,peeks_hz1.15_exp12_20_mg8_min6
1.0,0.8297872340425532,0.9133144107024095,0.5416449965825527,1.806446464087447,0.87072562267343,1.3829787234042554,0.5713812418955755,0.3404255319148936,0.7128508717175331,turn_focus__lowres_dominant__scene0.15__smooth5,peeks_hz1.15_exp10_16_mg12_min6
1.0,0.9148936170212766,0.959859291047259,0.5372164544749841,1.9657150420082543,0.9098658448345585,1.148936170212766,0.5717944786487583,0.5531914893617021,0.7127654816956274,turn_focus__lowres_only__scene0.15__smooth5,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.8723404255319149,0.9362445346388354,0.543974643015785,1.8734815117049035,0.8923275805086203,1.297872340425532,0.5713812418955755,0.44680851063829785,0.7127306893647788,turn_focus__lowres_dominant__scene0.15__smooth5,peeks_hz1.15_exp12_20_mg8_min6
1.0,0.8936170212765957,0.9446723250706659,0.5392321743237478,1.8988350445801323,0.8986849637010912,1.1914893617021276,0.5803741361150776,0.5106382978723404,0.7127298677857425,turn_focus__lowres_dominant__scene0.25__smooth5,peeks_hz1.15_exp12_20_mg12_min6
1.0,0.9787234042553191,0.9785642726578759,0.5292690005824036,2.0905198591359744,0.9302909384831557,1.0851063829787233,0.5738383031826704,0.6595744680851063,0.7126718549165666,turn_focus__balanced__scene0.15__smooth3,peeks_hz1.15_exp12_20_mg12_min6
1.0,0.9361702127659575,0.9600135661453063,0.5357386077756452,1.9789694000364209,0.9193184516133516,1.148936170212766,0.594942237309953,0.574468085106383,0.7125295027162932,turn_focus__layout_only__scene0.25__smooth3,peeks_hz1.35_exp12_20_mg12_min6
1.0,0.9787234042553191,0.9854497325425824,0.5353145673457105,2.0988429616316946,0.9331096617764235,1.0638297872340425,0.5583247429829963,0.6808510638297872,0.71245642103389,compact_mixed__none__scene0.00__smooth3,peeks_hz1.15_exp14_24_mg12_min6
1.0,0.9787234042553191,0.9854497325425824,0.5353145673457105,2.0988429616316946,0.9331096617764235,1.0638297872340425,0.5583247429829963,0.6808510638297872,0.71245642103389,compact_mixed__none__scene0.00__smooth3,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.9787234042553191,0.9889422007636621,0.5313241171957798,2.1186798537906886,0.9354654243403782,1.0425531914893618,0.598380913749892,0.723404255319149,0.7124224950431632,compact_mixed__balanced__scene0.25__smooth3,peeks_hz1.15_exp14_24_mg12_min6
1.0,0.9361702127659575,0.9697554209336022,0.5352577913176897,2.002999063022006,0.9216473984951153,1.127659574468085,0.5807234858871101,0.5957446808510638,0.7124195373771127,turn_focus__balanced__scene0.25__smooth5,peeks_hz1.15_exp14_24_mg12_min6
1.0,0.9361702127659575,0.9697554209336022,0.5352577913176897,2.002999063022006,0.9216473984951153,1.127659574468085,0.5807234858871101,0.5957446808510638,0.7124195373771127,turn_focus__balanced__scene0.25__smooth5,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.9148936170212766,0.9447831452617542,0.5308677699021416,1.9550529882358265,0.9051702911926996,1.1914893617021276,0.5783489478870909,0.48936170212765956,0.7123735324280432,compact_mixed__layout_only__scene0.15__smooth3,peeks_hz1.15_exp10_16_mg12_min6
1.0,0.9148936170212766,0.9447831452617542,0.5308677699021416,1.9550529882358265,0.9051702911926996,1.1914893617021276,0.5783489478870909,0.48936170212765956,0.7123735324280432,compact_mixed__layout_only__scene0.15__smooth3,peeks_hz1.35_exp10_16_mg12_min6
1.0,0.9148936170212766,0.9549449674811508,0.5317696266307342,1.9794463709198142,0.907653951421682,1.1914893617021276,0.5762373738070118,0.5319148936170213,0.71226872433227,turn_focus__layout_only__scene0.15__smooth3,peeks_hz1.35_exp10_16_mg12_min6
1.0,0.9787234042553191,0.987784968660901,0.5357377837597884,2.0810045523051213,0.9361608258577946,1.0851063829787233,0.5543282875751562,0.6808510638297872,0.7121392089363204,turn_focus__none__scene0.00__smooth3,peeks_hz1.35_exp14_24_mg12_min6
1.0,0.9148936170212766,0.959859291047259,0.5370067649806495,1.9894860537768897,0.9085785821000528,1.127659574468085,0.5786481038469108,0.574468085106383,0.7121003221832237,compact_mixed__lowres_only__scene0.15__smooth5,peeks_hz1.15_exp14_24_mg12_min6
